ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Saints' Day,All Saints' Day_lower,All Saints' Day_upper,Armistice Day,Armistice Day_lower,Armistice Day_upper,Ascension Day,Ascension Day_lower,Ascension Day_upper,Assumption Day,Assumption Day_lower,Assumption Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Easter Monday,Easter Monday_lower,Easter Monday_upper,Labor Day,Labor Day_lower,Labor Day_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Victory Day,Victory Day_lower,Victory Day_upper,Weekly-Increase Fourier Order,Weekly-Increase Fourier Order_lower,Weekly-Increase Fourier Order_upper,Whit Monday,Whit Monday_lower,Whit Monday_upper,Yearly Seasonality increase fourier_order,Yearly Seasonality increase fourier_order_lower,Yearly Seasonality increase fourier_order_upper,additive_terms,additive_terms_lower,additive_terms_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-02-04,906.2440498069712,203.3357521090962,683.1734910697487,906.2440498069712,906.2440498069712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371482041472,-138.76371482041472,-138.76371482041472,0.0,0.0,0.0,-321.08462177915976,-321.08462177915976,-321.08462177915976,-459.8483365995745,-459.8483365995745,-459.8483365995745,0.0,0.0,0.0,0.0,0.0,0.0,446.39571320739674
2021-02-05,905.9540577538475,260.0912977780479,728.5007582829021,905.9540577538475,905.9540577538475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264744246,-69.41011264744246,-69.41011264744246,0.0,0.0,0.0,-315.0570825124159,-315.0570825124159,-315.0570825124159,-384.4671951598583,-384.4671951598583,-384.4671951598583,0.0,0.0,0.0,0.0,0.0,0.0,521.4868625939891
2021-02-06,905.6640657007234,501.01641777719357,965.680550535574,905.6640657007234,905.6640657007234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09579758965825,139.09579758965825,139.09579758965825,0.0,0.0,0.0,-308.0093933503452,-308.0093933503452,-308.0093933503452,-168.91359576068697,-168.91359576068697,-168.91359576068697,0.0,0.0,0.0,0.0,0.0,0.0,736.7504699400365
2021-02-07,905.3740736475994,820.3526494766327,1295.4453095578328,905.3740736475994,905.3740736475994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.57243441282105,452.57243441282105,452.57243441282105,0.0,0.0,0.0,-299.82254445537876,-299.82254445537876,-299.82254445537876,152.74988995744224,152.74988995744224,152.74988995744224,0.0,0.0,0.0,0.0,0.0,0.0,1058.1239636050416
2021-02-08,905.0840815944756,274.4673772027737,752.0010454631987,905.0840815944756,905.0840815944756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011179112,-100.45487011179112,-100.45487011179112,0.0,0.0,0.0,-290.39119568903027,-290.39119568903027,-290.39119568903027,-390.8460658008214,-390.8460658008214,-390.8460658008214,0.0,0.0,0.0,0.0,0.0,0.0,514.2380157936542
2021-02-09,904.7940895413516,259.1330904054228,729.4891884517211,904.7940895413516,904.7940895413516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.28136136864472,-140.28136136864472,-140.28136136864472,0.0,0.0,0.0,-279.63093668558656,-279.63093668558656,-279.63093668558656,-419.91229805423126,-419.91229805423126,-419.91229805423126,0.0,0.0,0.0,0.0,0.0,0.0,484.8817914871203
2021-02-10,904.5040974882276,254.7041245582624,752.5391920863393,904.5040974882276,904.5040974882276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305455416,-142.75817305455416,-142.75817305455416,0.0,0.0,0.0,-267.48515778427867,-267.48515778427867,-267.48515778427867,-410.2433308388329,-410.2433308388329,-410.2433308388329,0.0,0.0,0.0,0.0,0.0,0.0,494.26076664939467
2021-02-11,904.2141054351038,268.55179538855725,739.656929791312,904.2141054351038,904.2141054351038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371482113885,-138.76371482113885,-138.76371482113885,0.0,0.0,0.0,-253.9312397195123,-253.9312397195123,-253.9312397195123,-392.69495454065117,-392.69495454065117,-392.69495454065117,0.0,0.0,0.0,0.0,0.0,0.0,511.5191508944526
2021-02-12,903.9241133040209,357.2500074550379,831.2312583105054,903.9241133040209,903.9241133040209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264744249,-69.41011264744249,-69.41011264744249,0.0,0.0,0.0,-238.98578792076972,-238.98578792076972,-238.98578792076972,-308.39590056821214,-308.39590056821214,-308.39590056821214,0.0,0.0,0.0,0.0,0.0,0.0,595.5282127358088
2021-02-13,903.634121172938,572.1931032930804,1047.39205987392,903.634121172938,903.634121172938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0957975894335,139.0957975894335,139.0957975894335,0.0,0.0,0.0,-222.70866588355818,-222.70866588355818,-222.70866588355818,-83.61286829412464,-83.61286829412464,-83.61286829412464,0.0,0.0,0.0,0.0,0.0,0.0,820.0212528788134
2021-02-14,903.3441290418551,905.4836876342487,1398.4567598404813,903.3441290418551,903.3441290418551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.57243441254985,452.57243441254985,452.57243441254985,0.0,0.0,0.0,-205.20562044769443,-205.20562044769443,-205.20562044769443,247.3668139648554,247.3668139648554,247.3668139648554,0.0,0.0,0.0,0.0,0.0,0.0,1150.7109430067105
2021-02-15,903.0541369107723,393.8242598200753,851.0055228455609,903.0541369107723,903.0541369107723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011249288,-100.45487011249288,-100.45487011249288,0.0,0.0,0.0,-186.62933868938023,-186.62933868938023,-186.62933868938023,-287.0842088018731,-287.0842088018731,-287.0842088018731,0.0,0.0,0.0,0.0,0.0,0.0,615.9699281088992
2021-02-16,902.7641447796893,352.04957918332985,822.9451804111214,902.7641447796893,902.7641447796893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.2813613694786,-140.2813613694786,-140.2813613694786,0.0,0.0,0.0,-167.1788299050751,-167.1788299050751,-167.1788299050751,-307.46019127455367,-307.46019127455367,-307.46019127455367,0.0,0.0,0.0,0.0,0.0,0.0,595.3039535051357
2021-02-17,902.4741526486063,388.77564981892357,858.7623923897911,902.4741526486063,902.4741526486063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305373215,-142.75817305373215,-142.75817305373215,0.0,0.0,0.0,-147.0970849711042,-147.0970849711042,-147.0970849711042,-289.85525802483636,-289.85525802483636,-289.85525802483636,0.0,0.0,0.0,0.0,0.0,0.0,612.6188946237698
2021-02-18,902.1841605175234,390.8173070235736,879.1912855453344,902.1841605175234,902.1841605175234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371482021895,-138.76371482021895,-138.76371482021895,0.0,0.0,0.0,-126.66702712965697,-126.66702712965697,-126.66702712965697,-265.430741949876,-265.430741949876,-265.430741949876,0.0,0.0,0.0,0.0,0.0,0.0,636.7534185676475
2021-02-19,901.8941683864406,494.625249700064,958.5447232559025,901.8941683864406,901.8941683864406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.4101126470859,-69.4101126470859,-69.4101126470859,0.0,0.0,0.0,-106.20583077251115,-106.20583077251115,-106.20583077251115,-175.61594341959707,-175.61594341959707,-175.61594341959707,0.0,0.0,0.0,0.0,0.0,0.0,726.2782249668435
2021-02-20,901.6041762553576,737.3877055100475,1194.6162709610592,901.6041762553576,901.6041762553576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09579759022807,139.09579759022807,139.09579759022807,0.0,0.0,0.0,-86.05774580378792,-86.05774580378792,-86.05774580378792,53.038051786440164,53.038051786440164,53.038051786440164,0.0,0.0,0.0,0.0,0.0,0.0,954.6422280417978
2021-02-21,901.3141841242748,1060.1374942528682,1514.5070311365218,901.3141841242748,901.3141841242748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.57243441305417,452.57243441305417,452.57243441305417,0.0,0.0,0.0,-66.58562243775498,-66.58562243775498,-66.58562243775498,385.9868119752992,385.9868119752992,385.9868119752992,0.0,0.0,0.0,0.0,0.0,0.0,1287.300996099574
2021-02-22,901.024191993192,524.3508507250933,996.9643057873776,901.024191993192,901.024191993192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011308606,-100.45487011308606,-100.45487011308606,0.0,0.0,0.0,-48.16138269572996,-48.16138269572996,-48.16138269572996,-148.616252808816,-148.616252808816,-148.616252808816,0.0,0.0,0.0,0.0,0.0,0.0,752.4079391843759
2021-02-23,900.734199862109,481.2999178173167,962.4852383747319,900.734199862109,900.734199862109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.28136136740432,-140.28136136740432,-140.28136136740432,0.0,0.0,0.0,-31.155728474107875,-31.155728474107875,-31.155728474107875,-171.43708984151226,-171.43708984151226,-171.43708984151226,0.0,0.0,0.0,0.0,0.0,0.0,729.2971100205967
2021-02-24,900.4442077310262,500.33203159365337,992.4284083724895,900.4442077310262,900.4442077310262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305407898,-142.75817305407898,-142.75817305407898,0.0,0.0,0.0,-15.927410189512837,-15.927410189512837,-15.927410189512837,-158.68558324359185,-158.68558324359185,-158.68558324359185,0.0,0.0,0.0,0.0,0.0,0.0,741.7586244874343
2021-02-25,900.1542155999432,516.0518949924092,983.836196868589,900.1542155999432,900.1542155999432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.7637148199409,-138.7637148199409,-138.7637148199409,0.0,0.0,0.0,-2.8124033080005417,-2.8124033080005417,-2.8124033080005417,-141.57611812794147,-141.57611812794147,-141.57611812794147,0.0,0.0,0.0,0.0,0.0,0.0,758.5780974720017
2021-02-26,899.8642234688602,595.6167216399906,1075.967884439263,899.8642234688602,899.8642234688602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264708591,-69.41011264708591,-69.41011264708591,0.0,0.0,0.0,7.886648446290869,7.886648446290869,7.886648446290869,-61.52346420079509,-61.52346420079509,-61.52346420079509,0.0,0.0,0.0,0.0,0.0,0.0,838.3407592680652
2021-02-27,899.5742313377773,816.4026516102722,1290.2414991580097,899.5742313377773,899.5742313377773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09579758979655,139.09579758979655,139.09579758979655,0.0,0.0,0.0,15.910365299912808,15.910365299912808,15.910365299912808,155.00616288970934,155.00616288970934,155.00616288970934,0.0,0.0,0.0,0.0,0.0,0.0,1054.5803942274865
2021-02-28,899.2842392066945,1124.756141201118,1612.2503312670372,899.2842392066945,899.2842392066945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.5724344128373,452.5724344128373,452.5724344128373,0.0,0.0,0.0,21.051594556774912,21.051594556774912,21.051594556774912,473.62402896961225,473.62402896961225,473.62402896961225,0.0,0.0,0.0,0.0,0.0,0.0,1372.9082681763066
2021-03-01,898.9942470756115,580.7231236593103,1065.1621046656946,898.9942470756115,898.9942470756115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011184579,-100.45487011184579,-100.45487011184579,0.0,0.0,0.0,23.163085750833876,23.163085750833876,23.163085750833876,-77.29178436101193,-77.29178436101193,-77.29178436101193,0.0,0.0,0.0,0.0,0.0,0.0,821.7024627145995
2021-03-02,898.7042549445287,549.3007958558549,1016.2577787847151,898.7042549445287,898.7042549445287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.2813613674516,-140.2813613674516,-140.2813613674516,0.0,0.0,0.0,22.16359598913852,22.16359598913852,22.16359598913852,-118.11776537831304,-118.11776537831304,-118.11776537831304,0.0,0.0,0.0,0.0,0.0,0.0,780.5864895662156
2021-03-03,898.4142628134456,531.672304421343,1017.4054503978577,898.4142628134456,898.4142628134456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305394136,-142.75817305394136,-142.75817305394136,0.0,0.0,0.0,18.042190992834477,18.042190992834477,18.042190992834477,-124.71598206110687,-124.71598206110687,-124.71598206110687,0.0,0.0,0.0,0.0,0.0,0.0,773.6982807523387
2021-03-04,898.1242705463972,521.3277048119741,986.8749508930948,898.1242705463972,898.1242705463972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371481929644,-138.76371481929644,-138.76371481929644,0.0,0.0,0.0,10.860563437824945,10.860563437824945,10.860563437824945,-127.90315138147145,-127.90315138147145,-127.90315138147145,0.0,0.0,0.0,0.0,0.0,0.0,770.2211191649258
2021-03-05,897.8342782793488,589.5779051238969,1047.133196635217,897.8342782793488,897.8342782793488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264791373,-69.41011264791373,-69.41011264791373,0.0,0.0,0.0,0.7532531742918381,0.7532531742918381,0.7532531742918381,-68.65685947362189,-68.65685947362189,-68.65685947362189,0.0,0.0,0.0,0.0,0.0,0.0,829.1774188057269
2021-03-06,897.5442860123002,794.6215993522912,1249.5675943468086,897.5442860123002,897.5442860123002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09579759003088,139.09579759003088,139.09579759003088,0.0,0.0,0.0,-12.074278352586767,-12.074278352586767,-12.074278352586767,127.02151923744405,127.02151923744405,127.02151923744405,0.0,0.0,0.0,0.0,0.0,0.0,1024.5658052497442
2021-03-07,897.2542937452519,1084.9661887534749,1565.3178536891608,897.2542937452519,897.2542937452519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.57243441292667,452.57243441292667,452.57243441292667,0.0,0.0,0.0,-27.349696958165943,-27.349696958165943,-27.349696958165943,425.2227374547607,425.2227374547607,425.2227374547607,0.0,0.0,0.0,0.0,0.0,0.0,1322.4770312000126
2021-03-08,896.9643014782034,505.76153407492734,980.1301398976012,896.9643014782034,896.9643014782034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011243897,-100.45487011243897,-100.45487011243897,0.0,0.0,0.0,-44.739875083721444,-44.739875083721444,-44.739875083721444,-145.1947451961604,-145.1947451961604,-145.1947451961604,0.0,0.0,0.0,0.0,0.0,0.0,751.769556282043
2021-03-09,896.6743092111549,443.25604358198365,916.8236644625391,896.6743092111549,896.6743092111549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.28136136778508,-140.28136136778508,-140.28136136778508,0.0,0.0,0.0,-63.85884104865118,-63.85884104865118,-63.85884104865118,-204.1402024164363,-204.1402024164363,-204.1402024164363,0.0,0.0,0.0,0.0,0.0,0.0,692.5341067947186
2021-03-10,896.3843169441064,434.2572922274528,908.3059712291525,896.3843169441064,896.3843169441064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305394605,-142.75817305394605,-142.75817305394605,0.0,0.0,0.0,-84.27737446175776,-84.27737446175776,-84.27737446175776,-227.03554751570377,-227.03554751570377,-227.03554751570377,0.0,0.0,0.0,0.0,0.0,0.0,669.3487694284026
2021-03-11,896.0943246770579,425.59925460672594,884.6384643505485,896.0943246770579,896.0943246770579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.763714820387,-138.763714820387,-138.763714820387,0.0,0.0,0.0,-105.53396793220634,-105.53396793220634,-105.53396793220634,-244.29768275259335,-244.29768275259335,-244.29768275259335,0.0,0.0,0.0,0.0,0.0,0.0,651.7966419244646
2021-03-12,895.8043324100095,466.39658494093464,939.9378263708721,895.8043324100095,895.8043324100095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264755713,-69.41011264755713,-69.41011264755713,0.0,0.0,0.0,-127.14682803978998,-127.14682803978998,-127.14682803978998,-196.55694068734712,-196.55694068734712,-196.55694068734712,0.0,0.0,0.0,0.0,0.0,0.0,699.2473917226623
2021-03-13,895.514340142961,632.7092154360225,1123.011767869771,895.514340142961,895.514340142961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0957975904119,139.0957975904119,139.0957975904119,0.0,0.0,0.0,-148.62655198590645,-148.62655198590645,-148.62655198590645,-9.530754395494542,-9.530754395494542,-9.530754395494542,0.0,0.0,0.0,0.0,0.0,0.0,885.9835857474665
2021-03-14,895.2243478759125,953.9264777620001,1424.235447374126,895.2243478759125,895.2243478759125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.57243441260084,452.57243441260084,452.57243441260084,0.0,0.0,0.0,-169.48909176861386,-169.48909176861386,-169.48909176861386,283.08334264398695,283.08334264398695,283.08334264398695,0.0,0.0,0.0,0.0,0.0,0.0,1178.3076905198996
2021-03-15,894.934355608864,365.13264827754927,839.9374124492084,894.934355608864,894.934355608864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.45487011147154,-100.45487011147154,-100.45487011147154,0.0,0.0,0.0,-189.2686060231571,-189.2686060231571,-189.2686060231571,-289.7234761346286,-289.7234761346286,-289.7234761346286,0.0,0.0,0.0,0.0,0.0,0.0,605.2108794742355
2021-03-16,894.6443633418155,322.2959529019103,785.6926345670761,894.6443633418155,894.6443633418155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.28136136836875,-140.28136136836875,-140.28136136836875,0.0,0.0,0.0,-207.52980130391526,-207.52980130391526,-207.52980130391526,-347.81116267228396,-347.81116267228396,-347.81116267228396,0.0,0.0,0.0,0.0,0.0,0.0,546.8332006695316
2021-03-17,894.3543710747671,278.3595454252713,751.4023701838917,894.3543710747671,894.3543710747671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.75817305462638,-142.75817305462638,-142.75817305462638,0.0,0.0,0.0,-223.87937956888265,-223.87937956888265,-223.87937956888265,-366.637552623509,-366.637552623509,-366.637552623509,0.0,0.0,0.0,0.0,0.0,0.0,527.7168184512581
2021-03-18,894.0643788077186,273.037367196179,757.8658572955411,894.0643788077186,894.0643788077186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-138.76371481974252,-138.76371481974252,-138.76371481974252,0.0,0.0,0.0,-237.97623648941848,-237.97623648941848,-237.97623648941848,-376.739951309161,-376.739951309161,-376.739951309161,0.0,0.0,0.0,0.0,0.0,0.0,517.3244274985577
2021-03-19,893.7743865406701,334.7567511268478,819.7701012548125,893.7743865406701,893.7743865406701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.41011264723903,-69.41011264723903,-69.41011264723903,0.0,0.0,0.0,-249.54009504884888,-249.54009504884888,-249.54009504884888,-318.95020769608794,-318.95020769608794,-318.95020769608794,0.0,0.0,0.0,0.0,0.0,0.0,574.8241788445821
2021-03-20,893.4843942736217,539.2442053876728,1011.4611409601623,893.4843942736217,893.4843942736217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.09579758916777,139.09579758916777,139.09579758916777,0.0,0.0,0.0,-258.35830936810794,-258.35830936810794,-258.35830936810794,-119.26251177894012,-119.26251177894012,-119.26251177894012,0.0,0.0,0.0,0.0,0.0,0.0,774.2218824946815
2021-03-21,893.1944020065732,854.7589874099561,1326.047130241259,893.1944020065732,893.1944020065732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.5724344127446,452.5724344127446,452.5724344127446,0.0,0.0,0.0,-264.2906331120435,-264.2906331120435,-264.2906331120435,188.281801300701,188.281801300701,188.281801300701,0.0,0.0,0.0,0.0,0.0,0.0,1081.4762033072743
